fecha,hora,demanda
15/07/2013,15,211.276
15/07/2013,16,220.389
15/07/2013,17,234.071
15/07/2013,18,270.53
15/07/2013,19,295.395
15/07/2013,20,296.5
15/07/2013,21,291.427
15/07/2013,22,280.927
15/07/2013,23,258.998
16/07/2013,0,232.504
16/07/2013,1,212.637
16/07/2013,2,201.334
16/07/2013,3,192.749
16/07/2013,4,188.834
16/07/2013,5,190.099
16/07/2013,6,197.788
16/07/2013,7,208.581
16/07/2013,8,213.484
16/07/2013,9,214.821
16/07/2013,10,212.536
16/07/2013,11,207.597
16/07/2013,12,203.847
16/07/2013,13,201.552
16/07/2013,14,198.647
16/07/2013,15,197.663
16/07/2013,16,205.447
16/07/2013,17,221.249
16/07/2013,18,260.631
16/07/2013,19,285.962
16/07/2013,20,287.153
16/07/2013,21,282.259
16/07/2013,22,268.247
16/07/2013,23,244.582
17/07/2013,0,219.405
17/07/2013,1,198.132
17/07/2013,2,187.54
17/07/2013,3,181.98
17/07/2013,4,180.91
17/07/2013,5,185.988
17/07/2013,6,200.441
17/07/2013,7,204.617
17/07/2013,8,216.895
17/07/2013,9,221.484
17/07/2013,10,219.783
17/07/2013,11,211.186
17/07/2013,12,208.444
17/07/2013,13,207.628
17/07/2013,14,207.069
17/07/2013,15,209.178
17/07/2013,16,223.463
17/07/2013,17,236.378
17/07/2013,18,273.803
17/07/2013,19,294.882
17/07/2013,20,288.712
17/07/2013,21,279.296
17/07/2013,22,264.079
17/07/2013,23,238
18/07/2013,0,210.802
18/07/2013,1,190.796
18/07/2013,2,178.752
18/07/2013,3,173.023
18/07/2013,4,170.086
18/07/2013,5,175.171
18/07/2013,6,187.63
18/07/2013,7,198.569
18/07/2013,8,200.826
18/07/2013,9,209.354
18/07/2013,10,214.137
18/07/2013,11,216.996
18/07/2013,12,212.056
18/07/2013,13,211.494
18/07/2013,14,206.242
18/07/2013,15,206.577
18/07/2013,16,222.49
18/07/2013,17,241.206
18/07/2013,18,275.726
18/07/2013,19,293.345
18/07/2013,20,293.148
18/07/2013,21,286.708
18/07/2013,22,271.532
18/07/2013,23,250.465
19/07/2013,0,226.34
19/07/2013,1,209.176
19/07/2013,2,196.855
19/07/2013,3,189.621
19/07/2013,4,186.756
19/07/2013,5,192.25
19/07/2013,6,207.919
19/07/2013,7,211.558
19/07/2013,8,232.584
19/07/2013,9,257.012
19/07/2013,10,247.239
19/07/2013,11,243.273
19/07/2013,12,236.095
19/07/2013,13,235.001
19/07/2013,14,236.708
19/07/2013,15,238.494
19/07/2013,16,248.542
19/07/2013,17,265.355
19/07/2013,18,302.392
19/07/2013,19,327.035
19/07/2013,20,332.116
19/07/2013,21,329.562
19/07/2013,22,314.104
19/07/2013,23,292.74
20/07/2013,0,264.831
20/07/2013,1,243.812
20/07/2013,2,230.764
20/07/2013,3,222.12
20/07/2013,4,219.116
20/07/2013,5,217.663
20/07/2013,6,224.354
20/07/2013,7,234.764
20/07/2013,8,239.033
20/07/2013,9,244.501
20/07/2013,10,245.365
20/07/2013,11,243.931
20/07/2013,12,245.316
20/07/2013,13,244.363
20/07/2013,14,244.816
20/07/2013,15,245.415
20/07/2013,16,250.005
20/07/2013,17,268.238
20/07/2013,18,303.023
20/07/2013,19,324.513
20/07/2013,20,329.02
20/07/2013,21,327.977
20/07/2013,22,313.499
20/07/2013,23,294.646
21/07/2013,0,273.429
21/07/2013,1,255.175
21/07/2013,2,241.479
21/07/2013,3,229.368
21/07/2013,4,222.399
21/07/2013,5,219.578
21/07/2013,6,220.044
21/07/2013,7,211.288
21/07/2013,8,176.745
21/07/2013,9,205.97
21/07/2013,10,234.851
21/07/2013,11,231.311
21/07/2013,12,229.326
21/07/2013,13,225.514
21/07/2013,14,223.274
21/07/2013,15,225.117
21/07/2013,16,231.258
21/07/2013,17,253.666
21/07/2013,18,305.787
21/07/2013,19,342.368
21/07/2013,20,353.965
21/07/2013,21,354.663
21/07/2013,22,339.454
21/07/2013,23,310.352
22/07/2013,0,272.695
22/07/2013,1,255.6
22/07/2013,2,243.27
22/07/2013,3,232.572
22/07/2013,4,228.529
22/07/2013,5,235.5
22/07/2013,6,255.081
22/07/2013,7,276.611
22/07/2013,8,275.988
22/07/2013,9,277.285
22/07/2013,10,280.086
22/07/2013,11,284.925
22/07/2013,12,280.81
22/07/2013,13,279.084
22/07/2013,14,282.333
22/07/2013,15,283.486
22/07/2013,16,290.97
22/07/2013,17,305.687
22/07/2013,18,339.902
22/07/2013,19,373.408
22/07/2013,20,390.947
22/07/2013,21,398.158
22/07/2013,22,383.522
22/07/2013,23,354.28
23/07/2013,0,314.801
23/07/2013,1,298.46
23/07/2013,2,268.401
23/07/2013,3,259.752
23/07/2013,4,256.293
23/07/2013,5,262.776
23/07/2013,6,286.26
23/07/2013,7,275.876
23/07/2013,8,303.092
23/07/2013,9,298.351
23/07/2013,10,297.575
23/07/2013,11,283.956
23/07/2013,12,274.469
23/07/2013,13,273.002
23/07/2013,14,277.538
23/07/2013,15,279.859
23/07/2013,16,287.426
23/07/2013,17,304.672
23/07/2013,18,344.329
23/07/2013,19,382.514
23/07/2013,20,396.001
23/07/2013,21,399.991
23/07/2013,22,386.646
23/07/2013,23,364.1
24/07/2013,0,320.565
24/07/2013,1,290.343
24/07/2013,2,270.39
24/07/2013,3,260.486
24/07/2013,4,256.385
24/07/2013,5,262.297
24/07/2013,6,283.219
24/07/2013,7,306.063
24/07/2013,8,305.281
24/07/2013,9,297.793
24/07/2013,10,291.695
24/07/2013,11,285.652
24/07/2013,12,268.244
24/07/2013,13,262.886
24/07/2013,14,265.403
24/07/2013,15,263.569
24/07/2013,16,270.961
24/07/2013,17,285.713
24/07/2013,18,333.483
24/07/2013,19,379.061
24/07/2013,20,393.339
24/07/2013,21,396.406
24/07/2013,22,385.684
24/07/2013,23,357.464
25/07/2013,0,331.932
25/07/2013,1,283.036
25/07/2013,2,270.088
25/07/2013,3,262.626
25/07/2013,4,250.803
25/07/2013,5,255.548
25/07/2013,6,278.006
25/07/2013,7,295.053
25/07/2013,8,299.552
25/07/2013,9,291.41
25/07/2013,10,282.255
25/07/2013,11,275.592
25/07/2013,12,260.746
25/07/2013,13,255.91
25/07/2013,14,258.897
25/07/2013,15,257.99
25/07/2013,16,265.399
25/07/2013,17,278.089
25/07/2013,18,318.413
25/07/2013,19,362.446
25/07/2013,20,374.986
25/07/2013,21,381.237
25/07/2013,22,371.132
25/07/2013,23,346.283
26/07/2013,0,310.544
26/07/2013,1,279.275
26/07/2013,2,255.526
26/07/2013,3,252.658
26/07/2013,4,250.385
26/07/2013,5,255.568
26/07/2013,6,275.856
26/07/2013,7,293.819
26/07/2013,8,292.066
26/07/2013,9,283.797
26/07/2013,10,274.438
26/07/2013,11,267.01
26/07/2013,12,252.689
26/07/2013,13,243.393
26/07/2013,14,241.171
26/07/2013,15,239.432
26/07/2013,16,245.83
26/07/2013,17,257.025
26/07/2013,18,291.945
26/07/2013,19,324.325
26/07/2013,20,328.31
26/07/2013,21,328.609
26/07/2013,22,329.598
26/07/2013,23,299.356
27/07/2013,0,272.548
27/07/2013,1,248.816
27/07/2013,2,235.89
27/07/2013,3,226.291
27/07/2013,4,220.142
27/07/2013,5,220.423
27/07/2013,6,230.598
27/07/2013,7,236.205
27/07/2013,8,240.845
27/07/2013,9,239.812
27/07/2013,10,230.966
27/07/2013,11,222.31
27/07/2013,12,216.035
27/07/2013,13,209.521
27/07/2013,14,206.353
27/07/2013,15,205.509
27/07/2013,16,210.237
27/07/2013,17,226.95
27/07/2013,18,266.138
27/07/2013,19,294.64
27/07/2013,20,296.077
27/07/2013,21,292.321
27/07/2013,22,277.842
27/07/2013,23,260.581
28/07/2013,0,236.725
28/07/2013,1,219.639
28/07/2013,2,205.305
28/07/2013,3,197.197
28/07/2013,4,193.082
28/07/2013,5,191.609
28/07/2013,6,193.391
28/07/2013,7,189.414
28/07/2013,8,189.583
28/07/2013,9,195.522
28/07/2013,10,194.416
28/07/2013,11,192.772
28/07/2013,12,190.313
28/07/2013,13,183.567
28/07/2013,14,179.169
28/07/2013,15,179.815
28/07/2013,16,184.362
28/07/2013,17,198.623
28/07/2013,18,240.962
28/07/2013,19,273.239
28/07/2013,20,271.609
28/07/2013,21,268.052
28/07/2013,22,255.547
28/07/2013,23,227.354
29/07/2013,0,202.385
29/07/2013,1,184.734
29/07/2013,2,175.447
29/07/2013,3,170.833
29/07/2013,4,170.376
29/07/2013,5,178.977
29/07/2013,6,202.916
29/07/2013,7,217.325
29/07/2013,8,215.031
29/07/2013,9,215.859
29/07/2013,10,219.403
29/07/2013,11,224.833
29/07/2013,12,218.327
29/07/2013,13,210.009
29/07/2013,14,208.833
29/07/2013,15,211.019
29/07/2013,16,221.151
29/07/2013,17,232.511
29/07/2013,18,263.819
29/07/2013,19,294.004
29/07/2013,20,290.688
29/07/2013,21,284.123
29/07/2013,22,267.742
29/07/2013,23,236.049
30/07/2013,0,206.999
30/07/2013,1,185.872
30/07/2013,2,173.191
30/07/2013,3,168.248
30/07/2013,4,167.588
30/07/2013,5,176.003
30/07/2013,6,199
30/07/2013,7,211.874
30/07/2013,8,210.443
30/07/2013,9,211.475
30/07/2013,10,218.23
30/07/2013,11,224.19
30/07/2013,12,223.458
30/07/2013,13,215.181
30/07/2013,14,214.833
30/07/2013,15,218.035
30/07/2013,16,228.349
30/07/2013,17,236.586
30/07/2013,18,273.543
30/07/2013,19,296.775
30/07/2013,20,292.671
30/07/2013,21,281.425
30/07/2013,22,263.323
30/07/2013,23,237.347
31/07/2013,0,204.023
31/07/2013,1,184.384
31/07/2013,2,172.431
31/07/2013,3,168.176
31/07/2013,4,167.831
31/07/2013,5,176.513
31/07/2013,6,198.327
31/07/2013,7,207.461
31/07/2013,8,205.902
31/07/2013,9,206.673
31/07/2013,10,212.188
31/07/2013,11,222.106
31/07/2013,12,219.449
31/07/2013,13,212.68
31/07/2013,14,212.422
31/07/2013,15,216.555
31/07/2013,16,228.103
31/07/2013,17,238.75
31/07/2013,18,269.01
31/07/2013,19,295.107
31/07/2013,20,290.166
31/07/2013,21,278.123
31/07/2013,22,260.105
31/07/2013,23,234.595
01/08/2013,0,205.404
01/08/2013,1,185.381
01/08/2013,2,174.242
01/08/2013,3,170.048
01/08/2013,4,169.736
01/08/2013,5,178.527
01/08/2013,6,200.619
01/08/2013,7,210.453
01/08/2013,8,187.906
01/08/2013,9,172.064
01/08/2013,10,204.601
01/08/2013,11,254.557
01/08/2013,12,251.551
01/08/2013,13,247.232
01/08/2013,14,227.481
01/08/2013,15,224.447
01/08/2013,16,234.574
01/08/2013,17,245.414
01/08/2013,18,274.309
01/08/2013,19,294.221
01/08/2013,20,288.063
01/08/2013,21,277.296
01/08/2013,22,258.268
01/08/2013,23,227.127
02/08/2013,0,203.054
02/08/2013,1,184.782
02/08/2013,2,175.652
02/08/2013,3,169.136
02/08/2013,4,164.902
02/08/2013,5,169.789
02/08/2013,6,188.936
02/08/2013,7,203.363
02/08/2013,8,208.972
02/08/2013,9,216.268
02/08/2013,10,223.897
02/08/2013,11,230.446
02/08/2013,12,226.998
02/08/2013,13,221.906
02/08/2013,14,218.951
02/08/2013,15,221.23
02/08/2013,16,234.393
02/08/2013,17,249.225
02/08/2013,18,277.372
02/08/2013,19,294.209
02/08/2013,20,296.683
02/08/2013,21,291.724
02/08/2013,22,278.095
02/08/2013,23,249.792
03/08/2013,0,227.758
03/08/2013,1,207.895
03/08/2013,2,196.41
03/08/2013,3,190.427
03/08/2013,4,188.386
03/08/2013,5,189.644
03/08/2013,6,195.38
03/08/2013,7,202.143
03/08/2013,8,210.924
03/08/2013,9,221.026
03/08/2013,10,222.598
03/08/2013,11,223.623
03/08/2013,12,225.995
03/08/2013,13,226.405
03/08/2013,14,225.434
03/08/2013,15,228.085
03/08/2013,16,236.659
03/08/2013,17,255.562
03/08/2013,18,284.528
03/08/2013,19,305.681
03/08/2013,20,305.509
03/08/2013,21,303.673
03/08/2013,22,289.658
03/08/2013,23,263.312
04/08/2013,0,244.155
04/08/2013,1,225.528
04/08/2013,2,210.25
04/08/2013,3,200.511
04/08/2013,4,196.071
04/08/2013,5,193.676
04/08/2013,6,193.578
04/08/2013,7,193.317
04/08/2013,8,189
04/08/2013,9,195.763
04/08/2013,10,204.713
04/08/2013,11,207.981
04/08/2013,12,205.961
04/08/2013,13,191.361
04/08/2013,14,163.891
04/08/2013,15,183.144
04/08/2013,16,196.957
04/08/2013,17,197.782
04/08/2013,18,239.67
04/08/2013,19,276.996
04/08/2013,20,283.441
04/08/2013,21,286.171
04/08/2013,22,276.343
04/08/2013,23,253.15
05/08/2013,0,227.802
05/08/2013,1,207.228
05/08/2013,2,196.911
05/08/2013,3,192.237
05/08/2013,4,190.575
05/08/2013,5,199.215
05/08/2013,6,222.222
05/08/2013,7,234.37
05/08/2013,8,230.624
05/08/2013,9,228.916
05/08/2013,10,230.185
05/08/2013,11,231.173
05/08/2013,12,224.111
05/08/2013,13,212.083
05/08/2013,14,210.886
05/08/2013,15,211.476
05/08/2013,16,219.973
05/08/2013,17,230.253
05/08/2013,18,260.473
05/08/2013,19,286.651
05/08/2013,20,282.195
05/08/2013,21,281.814
05/08/2013,22,271.039
05/08/2013,23,246.97
06/08/2013,0,218.083
06/08/2013,1,195.508
06/08/2013,2,182.726
06/08/2013,3,178.036
06/08/2013,4,176.669
06/08/2013,5,184.638
06/08/2013,6,207.924
06/08/2013,7,219.297
06/08/2013,8,215.227
06/08/2013,9,213.879
06/08/2013,10,215.475
06/08/2013,11,219.856
06/08/2013,12,217.601
06/08/2013,13,208.411
06/08/2013,14,204.72
06/08/2013,15,206.751
06/08/2013,16,218.223
06/08/2013,17,230.838
06/08/2013,18,262.083
06/08/2013,19,287.579
06/08/2013,20,285.98
06/08/2013,21,280.442
06/08/2013,22,266.396
06/08/2013,23,238.482
07/08/2013,0,209.856
07/08/2013,1,188.933
07/08/2013,2,177.779
07/08/2013,3,171.212
07/08/2013,4,168.966
07/08/2013,5,177.325
07/08/2013,6,201.155
07/08/2013,7,211.008
07/08/2013,8,209.352
07/08/2013,9,210.524
07/08/2013,10,217.681
07/08/2013,11,225.382
07/08/2013,12,224.641
07/08/2013,13,221.103
07/08/2013,14,222.734
07/08/2013,15,226.73
07/08/2013,16,239.57
07/08/2013,17,246.409
07/08/2013,18,269.085
07/08/2013,19,297.259
07/08/2013,20,294.285
07/08/2013,21,284.725
07/08/2013,22,268.671
07/08/2013,23,245.69
08/08/2013,0,218.685
08/08/2013,1,196.474
08/08/2013,2,180.022
08/08/2013,3,174.842
08/08/2013,4,172.988
08/08/2013,5,179.923
08/08/2013,6,200.378
08/08/2013,7,210.434
08/08/2013,8,208.145
08/08/2013,9,206.956
08/08/2013,10,212.869
08/08/2013,11,215.262
08/08/2013,12,209.358
08/08/2013,13,197.347
08/08/2013,14,185.589
08/08/2013,15,186.493
08/08/2013,16,201.503
08/08/2013,17,222.369
08/08/2013,18,260.303
08/08/2013,19,282.581
08/08/2013,20,286.866
08/08/2013,21,284.265
08/08/2013,22,269.679
08/08/2013,23,243.489
09/08/2013,0,217.973
09/08/2013,1,198.715
09/08/2013,2,188.973
09/08/2013,3,183.362
09/08/2013,4,181.305
09/08/2013,5,187.631
09/08/2013,6,209.186
09/08/2013,7,224.448
09/08/2013,8,227.639
09/08/2013,9,235.898
09/08/2013,10,235.639
09/08/2013,11,239.08
09/08/2013,12,232.68
09/08/2013,13,234.168
09/08/2013,14,236.108
09/08/2013,15,234.836
09/08/2013,16,243.527
09/08/2013,17,252.612
09/08/2013,18,280.389
09/08/2013,19,306.621
09/08/2013,20,311.25
09/08/2013,21,308.999
09/08/2013,22,299.319
09/08/2013,23,278.499
10/08/2013,0,249.652
10/08/2013,1,226.902
10/08/2013,2,214.26
10/08/2013,3,205.425
10/08/2013,4,202.794
10/08/2013,5,203.681
10/08/2013,6,210.759
10/08/2013,7,216.894
10/08/2013,8,226.691
10/08/2013,9,231.094
10/08/2013,10,227.193
10/08/2013,11,220.962
10/08/2013,12,218.168
10/08/2013,13,212.905
10/08/2013,14,212.709
10/08/2013,15,211.707
10/08/2013,16,216.29
10/08/2013,17,230.07
10/08/2013,18,266.388
10/08/2013,19,304.915
10/08/2013,20,312.518
10/08/2013,21,315.002
10/08/2013,22,308.102
10/08/2013,23,291.404
11/08/2013,0,268.489
11/08/2013,1,250.204
11/08/2013,2,232.507
11/08/2013,3,222.96
11/08/2013,4,217.612
11/08/2013,5,216.783
11/08/2013,6,217.274
11/08/2013,7,211.873
11/08/2013,8,214.271
11/08/2013,9,217.928
11/08/2013,10,214.602
11/08/2013,11,209.499
11/08/2013,12,203.886
11/08/2013,13,195.288
11/08/2013,14,190.583
11/08/2013,15,187.264
11/08/2013,16,188.578
11/08/2013,17,203.188
11/08/2013,18,247.279
11/08/2013,19,288.312
11/08/2013,20,301.617
11/08/2013,21,302.644
11/08/2013,22,293.113
11/08/2013,23,269.25
12/08/2013,0,242.691
12/08/2013,1,222.34
12/08/2013,2,211.16
12/08/2013,3,205.212
12/08/2013,4,204.424
12/08/2013,5,210.801
12/08/2013,6,231.612
12/08/2013,7,243.751
12/08/2013,8,244.94
12/08/2013,9,245.355
12/08/2013,10,244.405
12/08/2013,11,242.373
12/08/2013,12,233.885
12/08/2013,13,224.628
12/08/2013,14,221.932
12/08/2013,15,221.972
12/08/2013,16,231.614
12/08/2013,17,243.681
12/08/2013,18,270.43
12/08/2013,19,302.138
12/08/2013,20,306.747
12/08/2013,21,302.928
12/08/2013,22,291.665
12/08/2013,23,266.379
13/08/2013,0,235.242
13/08/2013,1,208.676
13/08/2013,2,196.329
13/08/2013,3,190.174
13/08/2013,4,189.582
13/08/2013,5,196.996
13/08/2013,6,220.73
13/08/2013,7,235.711
13/08/2013,8,237.344
13/08/2013,9,245.176
13/08/2013,10,251.572
13/08/2013,11,259.114
13/08/2013,12,258.806
13/08/2013,13,255.842
13/08/2013,14,256.09
13/08/2013,15,253.609
13/08/2013,16,260.103
13/08/2013,17,273.621
13/08/2013,18,302.992
13/08/2013,19,342.439
13/08/2013,20,355.879
13/08/2013,21,359.879
13/08/2013,22,349.765
13/08/2013,23,319.696
14/08/2013,0,286.678
14/08/2013,1,260.042
14/08/2013,2,242.466
14/08/2013,3,235.111
14/08/2013,4,232.122
14/08/2013,5,238.977
14/08/2013,6,260.909
14/08/2013,7,275.595
14/08/2013,8,276.612
14/08/2013,9,274.493
14/08/2013,10,271.438
14/08/2013,11,271.39
14/08/2013,12,262.058
14/08/2013,13,258.323
14/08/2013,14,260.47
14/08/2013,15,259.452
14/08/2013,16,264.495
14/08/2013,17,274.972
14/08/2013,18,311.436
14/08/2013,19,355.771
14/08/2013,20,373.206
14/08/2013,21,380.157
14/08/2013,22,370.351
14/08/2013,23,341.612
15/08/2013,0,305.985
15/08/2013,1,275.418
15/08/2013,2,261.157
15/08/2013,3,255.059
15/08/2013,4,252.302
15/08/2013,5,257.448
15/08/2013,6,276.637
15/08/2013,7,289.525
15/08/2013,8,286.412
15/08/2013,9,278.17
15/08/2013,10,273.86
15/08/2013,11,268.832
15/08/2013,12,260.492
15/08/2013,13,253.944
15/08/2013,14,244.666
15/08/2013,15,244.898
15/08/2013,16,253.873
15/08/2013,17,267.986
15/08/2013,18,295.087
15/08/2013,19,341.238
15/08/2013,20,354.84
15/08/2013,21,362.826
15/08/2013,22,340.963
15/08/2013,23,302.926
16/08/2013,0,267.801
16/08/2013,1,241.904
16/08/2013,2,275.779
16/08/2013,3,279.936
16/08/2013,4,277.48
16/08/2013,5,281.985
16/08/2013,6,270.017
16/08/2013,7,278.245
16/08/2013,8,276.066
16/08/2013,9,267.519
16/08/2013,10,258.593
16/08/2013,11,252.091
16/08/2013,12,240.765
16/08/2013,13,233.349
16/08/2013,14,231.149
16/08/2013,15,229.377
16/08/2013,16,235.356
16/08/2013,17,243.535
16/08/2013,18,274.569
16/08/2013,19,310.819
16/08/2013,20,315.804
16/08/2013,21,317.354
16/08/2013,22,307.579
16/08/2013,23,290.565
17/08/2013,0,268.4
17/08/2013,1,246.43
17/08/2013,2,230.516
17/08/2013,3,224.32
17/08/2013,4,219.739
17/08/2013,5,221.967
17/08/2013,6,228.959
17/08/2013,7,229.539
17/08/2013,8,238.257
17/08/2013,9,240.757
17/08/2013,10,233.102
17/08/2013,11,223.759
17/08/2013,12,217.842
17/08/2013,13,204.64
17/08/2013,14,207.512
17/08/2013,15,205.33
17/08/2013,16,211.774
17/08/2013,17,223.903
17/08/2013,18,254.635
17/08/2013,19,293.966
17/08/2013,20,298.625
17/08/2013,21,295.977
17/08/2013,22,284.967
17/08/2013,23,269.305
18/08/2013,0,247.568
18/08/2013,1,229.812
18/08/2013,2,217.743
18/08/2013,3,208.44
18/08/2013,4,204.668
18/08/2013,5,201.996
18/08/2013,6,202.057
18/08/2013,7,196.758
18/08/2013,8,196.534
18/08/2013,9,203.859
18/08/2013,10,199.667
18/08/2013,11,193.14
18/08/2013,12,189.43
18/08/2013,13,187.369
18/08/2013,14,183.415
18/08/2013,15,181.351
18/08/2013,16,181.803
18/08/2013,17,191.243
18/08/2013,18,224.222
18/08/2013,19,266.83
18/08/2013,20,273.343
18/08/2013,21,268.228
18/08/2013,22,254.533
18/08/2013,23,234.026
19/08/2013,0,209.722
19/08/2013,1,192.675
19/08/2013,2,182.824
19/08/2013,3,176.846
19/08/2013,4,174.51
19/08/2013,5,175.136
19/08/2013,6,177.707
19/08/2013,7,174.451
19/08/2013,8,183.68
19/08/2013,9,192.274
19/08/2013,10,195.849
19/08/2013,11,198.559
19/08/2013,12,199.222
19/08/2013,13,195.283
19/08/2013,14,192.374
19/08/2013,15,191.739
19/08/2013,16,198.303
19/08/2013,17,211.04
19/08/2013,18,238.472
19/08/2013,19,278.825
19/08/2013,20,284.578
19/08/2013,21,275.541
19/08/2013,22,256.569
19/08/2013,23,228.827
20/08/2013,0,200.809
20/08/2013,1,180.946
20/08/2013,2,171.072
20/08/2013,3,167.048
20/08/2013,4,166.848
20/08/2013,5,175.751
20/08/2013,6,198.551
20/08/2013,7,206.716
20/08/2013,8,208.739
20/08/2013,9,211.771
20/08/2013,10,217.333
20/08/2013,11,225.408
20/08/2013,12,221.392
20/08/2013,13,213.49
20/08/2013,14,212.544
20/08/2013,15,215.268
20/08/2013,16,230.052
20/08/2013,17,238.896
20/08/2013,18,260.408
20/08/2013,19,293.783
20/08/2013,20,292.928
20/08/2013,21,285.44
20/08/2013,22,267.826
20/08/2013,23,240.713
21/08/2013,0,209.289
21/08/2013,1,188.371
21/08/2013,2,177.652
21/08/2013,3,172.256
21/08/2013,4,171.275
21/08/2013,5,178.825
21/08/2013,6,200.394
21/08/2013,7,205.106
21/08/2013,8,207.73
21/08/2013,9,214.081
21/08/2013,10,219.814
21/08/2013,11,222.211
21/08/2013,12,221.644
21/08/2013,13,221.703
21/08/2013,14,226.539
21/08/2013,15,230.738
21/08/2013,16,242.88
21/08/2013,17,252.475
21/08/2013,18,273.979
21/08/2013,19,304.809
21/08/2013,20,301.419
21/08/2013,21,291.508
21/08/2013,22,274.24
21/08/2013,23,253.444
22/08/2013,0,224.979
22/08/2013,1,203.36
22/08/2013,2,192.012
22/08/2013,3,185.801
22/08/2013,4,181.817
22/08/2013,5,185.315
22/08/2013,6,205.252
22/08/2013,7,209.739
22/08/2013,8,211.753
22/08/2013,9,215.206
22/08/2013,10,220.566
22/08/2013,11,225.926
22/08/2013,12,221.062
22/08/2013,13,206.837
22/08/2013,14,200.287
22/08/2013,15,201.148
22/08/2013,16,216.889
22/08/2013,17,235.759
22/08/2013,18,262.105
22/08/2013,19,287.689
22/08/2013,20,291.021
22/08/2013,21,288.512
22/08/2013,22,275.95
22/08/2013,23,252.671
23/08/2013,0,225.654
23/08/2013,1,204.792
23/08/2013,2,195.125
23/08/2013,3,187.995
23/08/2013,4,183.637
23/08/2013,5,190.477
23/08/2013,6,204.855
23/08/2013,7,217.878
23/08/2013,8,226.713
23/08/2013,9,239.912
23/08/2013,10,247.994
23/08/2013,11,260.145
23/08/2013,12,263.294
23/08/2013,13,265.634
23/08/2013,14,267.694
23/08/2013,15,268.184
23/08/2013,16,280.741
23/08/2013,17,296.786
23/08/2013,18,324.165
23/08/2013,19,345.822
23/08/2013,20,350.743
23/08/2013,21,349.401
23/08/2013,22,339.354
23/08/2013,23,316.975
24/08/2013,0,289.493
24/08/2013,1,264.406
24/08/2013,2,245.911
24/08/2013,3,236.838
24/08/2013,4,234.517
24/08/2013,5,234.368
24/08/2013,6,237.885
24/08/2013,7,244.233
24/08/2013,8,255.807
24/08/2013,9,267.482
24/08/2013,10,274.65
24/08/2013,11,278.844
24/08/2013,12,283.442
24/08/2013,13,290.331
24/08/2013,14,292.999
24/08/2013,15,291.396
24/08/2013,16,296.029
24/08/2013,17,306.641
24/08/2013,18,334.757
24/08/2013,19,362.25
24/08/2013,20,367.279
24/08/2013,21,366.19
24/08/2013,22,352.438
24/08/2013,23,331.019
25/08/2013,0,300.469
25/08/2013,1,278.338
25/08/2013,2,263.891
25/08/2013,3,252.335
25/08/2013,4,243.95
25/08/2013,5,232.385
25/08/2013,6,231.201
25/08/2013,7,229.107
25/08/2013,8,233.923
25/08/2013,9,247.108
25/08/2013,10,260.014
25/08/2013,11,271.057
25/08/2013,12,276.782
25/08/2013,13,276.116
25/08/2013,14,280.455
25/08/2013,15,282.489
25/08/2013,16,285.309
25/08/2013,17,297.234
25/08/2013,18,320.535
25/08/2013,19,350.279
25/08/2013,20,365.952
25/08/2013,21,369.103
25/08/2013,22,359.262
25/08/2013,23,334.587
26/08/2013,0,296.214
26/08/2013,1,267.978
26/08/2013,2,253.061
26/08/2013,3,245.112
26/08/2013,4,240.581
26/08/2013,5,245.934
26/08/2013,6,269.311
26/08/2013,7,284.792
26/08/2013,8,290.769
26/08/2013,9,297.37
26/08/2013,10,300.7
26/08/2013,11,304.339
26/08/2013,12,302.449
26/08/2013,13,302.583
26/08/2013,14,299.9
26/08/2013,15,293.885
26/08/2013,16,295.096
26/08/2013,17,300.387
26/08/2013,18,327.108
26/08/2013,19,371.328
26/08/2013,20,392.214
26/08/2013,21,400.484
26/08/2013,22,392.335
26/08/2013,23,360.19
27/08/2013,0,317.493
27/08/2013,1,288.609
27/08/2013,2,273.929
27/08/2013,3,267.485
27/08/2013,4,264.181
27/08/2013,5,269.785
27/08/2013,6,291.018
27/08/2013,7,301.857
27/08/2013,8,298.799
